intervention_size,intervention_type,model,network_group,network_id,network_size,sample_id,size_of_spread,time_to_spread
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,149.0,4466.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,150.0,4330.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,151.0,4398.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,152.0,4443.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,153.0,4446.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,154.0,4413.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,155.0,4485.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,156.0,4467.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,157.0,4469.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,158.0,4474.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,159.0,4373.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,160.0,4346.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,161.0,4436.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,162.0,4480.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,163.0,4395.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,164.0,4394.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,165.0,4445.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,166.0,4395.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,167.0,4269.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,168.0,4471.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,169.0,4461.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,170.0,4449.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,171.0,4450.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,172.0,4388.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,173.0,4469.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,174.0,4337.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,175.0,4417.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,176.0,4430.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,177.0,4330.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,178.0,4469.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,179.0,4442.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,180.0,4471.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,181.0,4412.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,182.0,4437.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,183.0,4473.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,184.0,4440.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,185.0,4226.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,186.0,4404.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,187.0,4469.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,188.0,4411.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,189.0,4284.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,190.0,4407.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,191.0,4260.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,192.0,4469.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,193.0,4440.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,194.0,4473.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,195.0,4469.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,196.0,4474.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,197.0,4472.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,198.0,4428.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,199.0,4471.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,200.0,4476.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,201.0,4469.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,202.0,4451.0,6.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,203.0,4476.0,6.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,204.0,4447.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,205.0,4478.0,6.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,206.0,4409.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,207.0,4457.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,208.0,4440.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,209.0,4480.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,210.0,4472.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,211.0,4447.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,212.0,4432.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,213.0,4359.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,214.0,4484.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,215.0,4430.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,216.0,4391.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,217.0,4469.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,218.0,4230.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,219.0,4473.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,220.0,4291.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,221.0,4440.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,222.0,4273.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,223.0,4178.0,3.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,224.0,4339.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,225.0,4401.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,226.0,4456.0,8.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,227.0,4237.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,228.0,4118.0,3.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,229.0,4454.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,230.0,4371.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,231.0,4441.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,232.0,4472.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,233.0,4450.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,234.0,4425.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,235.0,4488.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,236.0,4379.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,237.0,4431.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,238.0,4417.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,239.0,4429.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,240.0,4467.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,241.0,4441.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,242.0,4464.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,243.0,4434.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,244.0,4403.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,245.0,4343.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,246.0,4384.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,247.0,4197.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,248.0,4423.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,249.0,4345.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,250.0,4443.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,251.0,4257.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,252.0,4454.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,253.0,4364.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,254.0,4410.0,3.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,255.0,4163.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,256.0,4456.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,257.0,4320.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,258.0,4475.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,259.0,4464.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,260.0,4478.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,261.0,4157.0,3.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,262.0,4380.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,263.0,4455.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,264.0,4429.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,265.0,4456.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,266.0,4439.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,267.0,4448.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,268.0,4349.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,269.0,4305.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,270.0,4457.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,271.0,4301.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,272.0,4411.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,273.0,4457.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,274.0,4428.0,8.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,275.0,4230.0,3.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,276.0,4440.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,277.0,4469.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,278.0,4426.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,279.0,4451.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,280.0,4457.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,281.0,4465.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,282.0,4457.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,283.0,4462.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,284.0,4221.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,285.0,4458.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,286.0,4467.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,287.0,4425.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,288.0,4428.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,289.0,4472.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,290.0,4428.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,291.0,4155.0,8.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,292.0,4411.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,293.0,4200.0,3.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,294.0,4335.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,295.0,4333.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,296.0,4482.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,297.0,4466.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,298.0,4478.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,299.0,4217.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,300.0,4478.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,301.0,4119.0,3.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,302.0,4459.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,303.0,4333.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,304.0,4381.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,305.0,4323.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,306.0,4232.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,307.0,4449.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,308.0,4445.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,309.0,4477.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,310.0,4426.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,311.0,4348.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,312.0,4478.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,313.0,4428.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,314.0,4470.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,315.0,4186.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,316.0,4461.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,317.0,4480.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,318.0,4406.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,319.0,4477.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,320.0,4428.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,321.0,4476.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,322.0,4220.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,323.0,4467.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,324.0,4406.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,325.0,4407.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,326.0,4346.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,327.0,4479.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,328.0,4447.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,329.0,4459.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,330.0,4393.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,331.0,4385.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,332.0,4272.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,333.0,4444.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,334.0,4441.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,335.0,4442.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,336.0,4468.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,337.0,4460.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,338.0,4460.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,339.0,4453.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,340.0,4426.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,341.0,4324.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,342.0,4343.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,343.0,4164.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,344.0,4451.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,345.0,4323.0,6.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,346.0,4467.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,347.0,4425.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,348.0,4465.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,349.0,4476.0,6.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,350.0,4462.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,351.0,4401.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,352.0,4371.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,353.0,4301.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,354.0,4465.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,355.0,4471.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,356.0,4469.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,357.0,4437.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,358.0,4460.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,359.0,4454.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,360.0,4449.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,361.0,4441.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,362.0,4425.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,363.0,4470.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,364.0,4456.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,365.0,4451.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,366.0,4438.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,367.0,4421.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,368.0,4456.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,369.0,4325.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,370.0,4441.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,371.0,4463.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,372.0,4452.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,373.0,4439.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,374.0,4322.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,375.0,4415.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,376.0,4326.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,377.0,4249.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,378.0,4476.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,379.0,4281.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,380.0,4280.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,381.0,4454.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,382.0,4426.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,383.0,4383.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,384.0,4418.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,385.0,4466.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,386.0,4284.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,387.0,4415.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,388.0,4369.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,389.0,4468.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,390.0,4454.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,391.0,4372.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,392.0,4333.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,393.0,4463.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,394.0,4454.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,395.0,4450.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,396.0,4454.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,397.0,4449.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,398.0,4470.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,399.0,4359.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,400.0,4426.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,401.0,4472.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,402.0,4447.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,403.0,4399.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,404.0,4423.0,5.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,405.0,4441.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,406.0,4466.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,407.0,4470.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,408.0,4443.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,409.0,4462.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,410.0,4455.0,4.0
10.0,triad_addition,"(0.05,1)",fb100_edgelist_,Rochester38,4561.0,411.0,4342.0,4.0
